game_pk,pitcher_id,pitcher,team,opponent,expected_bf,starts_seen,career_starts,days_since_last_start,appearances_seen,days_since_last_appearance,role,k_rate,k_rate_base,velo_z_used,expected_k,expected_outs,implied_baserunners,lineup_faced,prob_k_over_5.5,prob_k_over_6.5,prob_outs_over_14.5,prob_outs_over_15.5,prob_outs_over_16.5,prob_outs_over_17.5,prob_outs_over_18.5,outs_dist,k_dist,predicted_at_utc,start_time_utc,velo_base,velo_recent,velo_drop,velo_state,kform_base,kform_recent,kform_z,kform_state
824382,800048,Parker Messick,CLE,CWS,23.387632750942103,31,36,5.0,31,5.0,starter,0.2674546842719206,0.256703941297948,1.1559938681690929,6.7820317792965055,17.408681458194785,5.978951292747318,9,0.6712364948244253,0.5205156011564979,0.852316509699652,0.6985568886157484,0.6208250930501477,0.5397413657221467,0.2752967265421042,"2:0.000264,5:0.000781,6:0.002228,7:0.003556,8:0.000579,9:0.010565,10:0.005270,11:0.009442,12:0.042083,13:0.033476,14:0.039440,15:0.153760,16:0.077732,17:0.081084,18:0.264445,19:0.034318,20:0.033538,21:0.130649,22:0.003633,23:0.020712,24:0.033061,25:0.005385,27:0.014000","0.001404,0.008664,0.027487,0.059560,0.098729,0.132920,0.150721,0.147447,0.126565,0.096503,0.065958,0.040683,0.022756,0.011584,0.005380,0.002285,0.000889,0.000318,0.000105,0.000032,0.000009,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-16T17:01:08Z,2026-09-16T17:10:00Z,93.1996187318691,94.27907491201609,1.079456180146991,Hot,0.25132275132275134,0.2765957446808511,0.5648815490834808,Normal
823004,683627,Anthony Molina,SF,STL,21.29071288423806,3,5,5.0,10,5.0,starter,0.2429890386005486,0.2291840590535612,1.484406402901869,5.620710954179723,14.738951695786229,6.5517611884518345,9,0.4943356319178881,0.3406278911361465,0.6127156171580336,0.4171629545226126,0.3373565622572057,0.2701533196943195,0.0932203217096641,"2:0.005422,5:0.008456,6:0.019458,7:0.025073,8:0.003297,9:0.048550,10:0.019550,11:0.028276,12:0.101737,13:0.065330,14:0.062135,15:0.195553,16:0.079806,17:0.067203,18:0.176933,19:0.018536,20:0.014623,21:0.045987,22:0.001032,23:0.004751,24:0.006122,25:0.000805,27:0.001364","0.005213,0.024761,0.061617,0.107030,0.145052,0.161993,0.153708,0.126349,0.091239,0.058502,0.033584,0.017369,0.008128,0.003451,0.001331,0.000467,0.000149,0.000043,0.000012,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-16T17:01:08Z,2026-09-16T17:15:00Z,94.99144438664143,96.15558400092884,1.1641396142874072,Hot,0.11182108626198083,0.2328767123287671,3.281967873947693,Hot
823655,805673,Zebby Matthews,MIN,NYY,23.60788769706257,23,46,7.0,23,7.0,starter,0.1931354731725507,0.1987116857542121,-0.5995927507162838,5.219562162866655,16.624185128431556,6.98370256863101,9,0.4250144317630215,0.2730106811242236,0.7928748698126383,0.6167447983803477,0.5335007140774726,0.4523201892887623,0.2047967181047572,"2:0.000725,5:0.001755,6:0.004677,7:0.006979,8:0.001063,9:0.018125,10:0.008453,11:0.014158,12:0.058995,13:0.043873,14:0.048324,15:0.176130,16:0.083244,17:0.081181,18:0.247523,19:0.030031,20:0.027438,21:0.099926,22:0.002598,23:0.013846,24:0.020662,25:0.003146,27:0.007150","0.005920,0.029331,0.074164,0.127066,0.165242,0.173262,0.152004,0.114363,0.075084,0.043568,0.022556,0.010495,0.004414,0.001685,0.000586,0.000186,0.000054,0.000015,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-16T17:01:08Z,2026-09-16T17:40:00Z,94.5336183693347,93.94776785714286,-0.5858505121918398,Cold,0.22505307855626328,0.2,-0.5691200646357952,Normal
823004,669461,Matthew Liberatore,STL,SF,21.69851553915369,30,81,5.0,30,5.0,starter,0.2238188016195205,0.2304504615816971,-0.7130817163630716,5.153685055825773,14.970891298488583,6.727624240665104,9,0.4157144408515647,0.2661896486814927,0.6361813282338862,0.4401645046940052,0.3588454106125134,0.2892356209506526,0.1029350570980953,"2:0.004391,5:0.007194,6:0.016826,7:0.022041,8:0.002946,9:0.044103,10:0.018053,11:0.026543,12:0.097081,13:0.063372,14:0.061269,15:0.196017,16:0.081319,17:0.069610,18:0.186301,19:0.019840,20:0.015911,21:0.050864,22:0.001161,23:0.005430,24:0.007113,25:0.000951,27:0.001665","0.007090,0.032776,0.078538,0.129694,0.165017,0.171171,0.149525,0.112276,0.073499,0.042387,0.021713,0.009947,0.004100,0.001529,0.000518,0.000161,0.000046,0.000012,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-16T17:01:08Z,2026-09-16T17:15:00Z,93.67976020876569,93.06776094276093,-0.6119992660047586,Cold,0.1978273299028016,0.2413793103448276,1.0197423579867615,Normal
823655,607074,Carlos Rodón,NYY,MIN,21.494613005247977,16,123,5.0,16,5.0,starter,0.2464174993758899,0.2508152415146822,-0.47287549879487,5.043683861256663,15.675841935147533,5.8187710701004445,9,0.3965921849288817,0.2515496905957566,0.7063456956927545,0.5137028282683502,0.4294439349586547,0.3534012973638447,0.1388334460743987,"2:0.002170,5:0.004166,6:0.010275,7:0.014190,8:0.002000,9:0.031560,10:0.013620,11:0.021113,12:0.081415,13:0.056031,14:0.057113,15:0.192643,16:0.084259,17:0.076043,18:0.214568,19:0.024091,20:0.020370,21:0.068652,22:0.001652,23:0.008147,24:0.011251,25:0.001585,27:0.003086","0.008469,0.037076,0.085050,0.135609,0.167606,0.169598,0.145042,0.107044,0.069199,0.039628,0.020278,0.009333,0.003883,0.001465,0.000503,0.000157,0.000045,0.000012,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-16T17:01:08Z,2026-09-16T17:40:00Z,94.80295704997023,94.28217888100865,-0.5207781689615842,Cold,0.2755474452554745,0.27848101265822783,0.05835881278301509,Normal
822763,453286,Max Scherzer,TOR,DET,20.57673860911271,16,90,5.0,17,5.0,starter,0.1733722060812967,0.1866230750365059,-1.4248246188396978,3.912066087822902,13.888402321620964,6.688336287491746,9,0.2094862575902592,0.1087303965512981,0.527332916353688,0.339093475461422,0.2664670883334328,0.2086499142003605,0.0647417806430746,"2:0.010832,5:0.014273,6:0.031049,7:0.037824,8:0.004702,9:0.065460,10:0.024920,11:0.034075,12:0.115904,13:0.070363,14:0.063267,15:0.188239,16:0.072626,17:0.057817,18:0.143908,19:0.014253,20:0.010630,21:0.031604,22:0.000671,23:0.002918,24:0.003555,25:0.000442,27:0.000669","0.024572,0.084410,0.152457,0.191931,0.187450,0.149694,0.100756,0.058313,0.029444,0.013115,0.005197,0.001845,0.000589,0.000170,0.000044,0.000011,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-16T17:01:08Z,2026-09-16T19:07:00Z,92.92850622030092,91.8242480359147,-1.104258184386211,Cold,0.2601246105919003,0.20430107526881722,-1.2271249858572182,Normal
824382,641743,Anthony Kay,CWS,CLE,22.13879171891844,28,28,5.0,30,5.0,starter,0.1928677347209125,0.1936273970639717,-0.0816841229095997,3.854931868443788,14.93852991001694,7.200261808901502,9,0.1959389982128054,0.0982365073765831,0.6329111285312586,0.4369148816025976,0.3557926269028393,0.2865121488993231,0.1015223431957621,"2:0.004525,5:0.007362,6:0.017179,7:0.022451,8:0.002994,9:0.044716,10:0.018262,11:0.026788,12:0.097748,13:0.063659,14:0.061405,15:0.195996,16:0.081122,17:0.069280,18:0.184990,19:0.019655,20:0.015726,21:0.050157,22:0.001142,23:0.005330,24:0.006965,25:0.000929,27:0.001619","0.023203,0.083835,0.156255,0.198631,0.192192,0.149946,0.097702,0.054425,0.026347,0.011216,0.004235,0.001427,0.000432,0.000118,0.000029,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-16T17:01:08Z,2026-09-16T17:10:00Z,94.42780895770778,94.3810788873689,-0.046730070338881546,Normal,0.1825938566552901,0.16091954022988506,-0.52329068758893,Normal
822763,672456,Keider Montero,DET,TOR,21.887247205492933,26,54,7.0,32,7.0,starter,0.1750801385139382,0.1714079056376489,0.3948637501386288,3.3891928890764147,16.10716378037635,5.780083425116583,9,0.1303298186681611,0.0580729031962801,0.7472707857093567,0.5604674769084451,0.4758973883619877,0.3968972938115521,0.1661670659056881,"2:0.001344,5:0.002862,6:0.007306,7:0.010444,8:0.001523,9:0.024886,10:0.011117,11:0.017837,12:0.071191,13:0.050713,14:0.053506,15:0.186803,16:0.084570,17:0.079000,18:0.230730,19:0.026814,20:0.023467,21:0.081866,22:0.002039,23:0.010408,24:0.014878,25:0.002170,27:0.004525","0.035938,0.115816,0.191696,0.215670,0.184142,0.126408,0.072257,0.035204,0.014861,0.005501,0.001802,0.000526,0.000138,0.000032,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-16T17:01:08Z,2026-09-16T19:07:00Z,94.30264876659206,94.57908906134516,0.27644029475310106,Normal,0.174884437596302,0.15384615384615385,-0.4891303803290996,Normal
824467,605483,Blake Snell,LAD,CIN,22.41132516985096,9,93,5.0,9,5.0,starter,0.2860205360352695,0.2838690824620811,0.2313390938912307,7.365418482387832,16.54519830348477,5.866126866366187,9,0.7399743842005755,0.6048904619363618,0.7879468351548471,0.6088983913530233,0.5260978542914692,0.4443948835226215,0.1976952102598779,"2:0.000844,5:0.001986,6:0.005240,7:0.007743,8:0.001168,9:0.018489,10:0.009108,11:0.015108,12:0.059441,13:0.042850,14:0.050078,15:0.179048,16:0.082801,17:0.081703,18:0.246700,19:0.029641,20:0.026818,21:0.096723,22:0.002490,23:0.013143,24:0.019423,25:0.002929,27:0.006527","0.001009,0.006215,0.019977,0.044597,0.077433,0.110795,0.135084,0.143340,0.134298,0.112258,0.084358,0.057308,0.035337,0.019834,0.010153,0.004748,0.002032,0.000797,0.000288,0.000096,0.000030,0.000009,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-16T20:16:18Z,2026-09-16T22:40:00Z,95.662407303078,95.81440326340328,0.15199596032528007,Normal,0.31813676907829536,0.33695652173913043,0.3875718767811368,Normal
823332,701656,Logan Henderson,MIL,PIT,21.524627148576556,15,20,7.0,16,7.0,starter,0.2837159829519865,0.2727546205259116,1.1786411210833267,6.775895744784662,16.937523693286366,4.587103455290187,9,0.6662412726459204,0.5203032096010046,0.8198232854678894,0.650918661988932,0.5701497582057411,0.4877380472604806,0.2304262462389076,"2:0.000515,5:0.001340,6:0.003657,7:0.005588,8:0.000871,9:0.014267,10:0.007267,11:0.012465,12:0.050715,13:0.037804,14:0.045686,15:0.168905,16:0.080769,17:0.082412,18:0.257312,19:0.031968,20:0.029909,21:0.111543,22:0.002970,23:0.016207,24:0.024766,25:0.003862,27:0.009202","0.001906,0.010595,0.030741,0.062236,0.098634,0.129647,0.145938,0.143428,0.124650,0.096656,0.067300,0.042263,0.024005,0.012355,0.005769,0.002447,0.000945,0.000333,0.000108,0.000032,0.000009,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-16T20:16:18Z,2026-09-16T22:40:00Z,91.66211514279985,92.62170995670995,0.9595948139101012,Hot,0.3176470588235294,0.2727272727272727,-0.9051114573693304,Normal
